SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes,tenure_in_years,tenure_group,monthly_charges_to_tenure_ratio,total_charges_per_month,charges_vs_avg_ratio,has_dependents,has_phone_service,has_internet_service,is_senior_citizen,total_services,has_premium_services,service_utilization_score,payment_risk_score,contract_Month-to-month_charges,contract_One year_charges,contract_Two year_charges,internet_DSL_charges,internet_Fiber optic_charges,internet_No_charges,estimated_clv,high_monthly_charges,low_tenure,high_risk_combination,customer_segment
0,4,20.4,84.75,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,0.3333333333333333,New,4.08,16.95,0.31482352011692905,True,True,0,0,0,0,0.0,3,0.0,20.4,0.0,0.0,0.0,20.4,81.6,0,1,0,Low_Value_New
0,65,24.75,1715.1,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,5.416666666666667,Long,0.375,25.986363636363635,0.3819550060242154,True,True,0,0,0,0,0.0,0,0.0,0.0,24.75,0.0,0.0,24.75,1608.75,0,0,0,Low_Value_Loyal
0,70,25.35,1715.15,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,5.833333333333333,Long,0.3570422535211268,24.157042253521126,0.39121452132177215,True,True,0,0,0,0,0.0,2,0.0,0.0,25.35,0.0,0.0,25.35,1774.5,0,0,0,Low_Value_Loyal
0,18,90.7,1597.25,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,1.5,Medium,4.773684210526316,84.0657894736842,1.3997300624806601,False,True,1,0,2,1,2.2,2,90.7,0.0,0.0,0.0,90.7,0.0,1632.6000000000001,1,0,0,High_Value_New
0,62,20.0,1250.1,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,5.166666666666667,Long,0.31746031746031744,19.84285714285714,0.30865050991855786,True,True,0,0,0,0,0.0,1,0.0,0.0,20.0,0.0,0.0,20.0,1240.0,0,0,0,Low_Value_Loyal
0,66,59.75,3996.8,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,5.5,Long,0.8917910447761194,59.65373134328358,0.9220933983816917,True,True,1,0,2,1,2.5,3,0.0,0.0,59.75,59.75,0.0,0.0,3943.5,0,0,0,Low_Value_Loyal
0,65,82.5,5215.1,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,5.416666666666667,Long,1.25,79.01666666666667,1.2731833534140513,True,True,1,0,5,1,6.3,1,0.0,0.0,82.5,82.5,0.0,0.0,5362.5,0,0,0,High_Value_Loyal
1,3,70.3,235.5,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.25,New,17.575,58.875,1.084906542363731,False,True,1,1,0,0,0.0,5,70.3,0.0,0.0,0.0,70.3,0.0,210.89999999999998,0,1,0,Low_Value_New
0,34,20.35,673.2,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,2.8333333333333335,Medium,0.5814285714285715,19.234285714285715,0.31405189384213267,False,True,0,0,0,0,0.0,4,20.35,0.0,0.0,0.0,0.0,20.35,691.9000000000001,0,0,0,Low_Value_Loyal
0,16,90.8,1442.2,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,1.3333333333333333,Medium,5.341176470588235,84.83529411764707,1.4012733150302528,True,True,1,0,2,1,2.2,3,90.8,0.0,0.0,0.0,90.8,0.0,1452.8,1,0,0,High_Value_New
0,54,103.95,5639.05,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,4.5,Long,1.8900000000000001,102.52818181818182,1.6042110253017046,False,True,1,0,4,1,4.7,2,0.0,103.95,0.0,0.0,103.95,0.0,5613.3,1,0,0,High_Value_Loyal
1,50,104.95,5222.35,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,4.166666666666667,Long,2.057843137254902,102.39901960784314,1.6196435507976326,False,True,1,1,4,1,5.0,5,104.95,0.0,0.0,0.0,104.95,0.0,5247.5,1,0,0,High_Value_Loyal
0,71,105.25,7291.75,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,5.916666666666667,Long,1.4618055555555556,101.27430555555556,1.624273308446411,False,True,1,0,5,1,6.0,3,0.0,0.0,105.25,0.0,105.25,0.0,7472.75,1,0,0,High_Value_Loyal
0,10,74.75,799.65,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.8333333333333334,New,6.795454545454546,72.69545454545454,1.15358128082061,False,True,1,0,0,0,0.0,5,74.75,0.0,0.0,0.0,74.75,0.0,747.5,0,0,0,Low_Value_New
0,1,50.8,50.8,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.08333333333333333,New,25.4,25.4,0.7839722951931369,False,True,1,0,1,1,1.8,5,50.8,0.0,0.0,50.8,0.0,0.0,50.8,0,1,0,Low_Value_New
0,18,23.75,424.5,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,1.5,Medium,1.25,22.342105263157894,0.3665224805282875,False,True,0,0,0,0,0.0,3,0.0,23.75,0.0,0.0,0.0,23.75,427.5,0,0,0,Low_Value_New
0,4,61.3,249.4,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.3333333333333333,New,12.26,49.88,0.9460138129003799,False,True,1,0,2,1,2.8,5,61.3,0.0,0.0,61.3,0.0,0.0,245.2,0,1,0,Low_Value_New
0,58,75.8,4415.75,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,4.833333333333333,Long,1.2847457627118644,74.84322033898304,1.1697854325913344,True,True,1,0,4,1,5.5,2,0.0,0.0,75.8,75.8,0.0,0.0,4396.4,0,0,0,Low_Value_Loyal
0,56,98.0,5270.6,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,4.666666666666667,Long,1.719298245614035,92.46666666666667,1.5123874986009336,False,True,1,0,3,1,3.5,4,0.0,98.0,0.0,0.0,98.0,0.0,5488.0,1,0,0,High_Value_Loyal
0,2,80.25,144.55,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.16666666666666666,New,26.75,48.18333333333334,1.2384601710482135,False,True,1,0,1,1,1.0,5,80.25,0.0,0.0,0.0,80.25,0.0,160.5,0,1,0,High_Value_New
0,32,78.9,2447.95,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,2.6666666666666665,Medium,2.390909090909091,74.18030303030302,1.217626261628711,False,True,1,0,1,1,1.2,5,78.9,0.0,0.0,0.0,78.9,0.0,2524.8,0,0,0,Low_Value_Loyal
0,56,52.0,2884.9,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,4.666666666666667,Long,0.9122807017543859,50.612280701754386,0.8024913257882504,True,False,1,0,4,1,5.3,3,0.0,52.0,0.0,52.0,0.0,0.0,2912.0,0,0,0,Low_Value_Loyal
0,36,84.75,3050.15,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,3.0,Medium,2.2905405405405403,82.43648648648649,1.3079065357798891,False,True,1,0,1,1,1.0,5,84.75,0.0,0.0,0.0,84.75,0.0,3051.0,0,0,0,High_Value_Loyal
0,4,64.4,253.0,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,0.3333333333333333,New,12.88,50.6,0.9938546419377565,False,True,1,0,2,1,2.8,4,64.4,0.0,0.0,64.4,0.0,0.0,257.6,0,1,0,Low_Value_New
0,53,85.45,4517.25,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,4.416666666666667,Long,1.5824074074074075,83.65277777777777,1.3187093036270385,False,True,1,0,1,1,1.0,3,85.45,0.0,0.0,0.0,85.45,0.0,4528.85,0,0,0,High_Value_Loyal
0,10,45.8,436.2,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0.8333333333333334,New,4.163636363636363,39.654545454545456,0.7068096677134975,False,True,1,0,0,0,0.0,2,45.8,0.0,0.0,45.8,0.0,0.0,458.0,0,0,0,Low_Value_New
0,4,30.5,118.4,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0.3333333333333333,New,6.1,23.68,0.47069202762580076,False,False,1,0,1,1,1.8,5,30.5,0.0,0.0,30.5,0.0,0.0,122.0,0,1,0,Low_Value_New
0,1,19.9,19.9,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,0.08333333333333333,New,9.95,9.95,0.30710725736896505,True,True,0,0,0,0,0.0,4,19.9,0.0,0.0,0.0,0.0,19.9,19.9,0,1,0,Low_Value_New
0,51,69.15,3649.6,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,4.25,Long,1.3298076923076925,70.18461538461538,1.067159138043414,False,True,1,0,0,0,0.0,4,69.15,0.0,0.0,0.0,69.15,0.0,3526.65,0,0,0,Low_Value_Loyal
1,12,99.45,1200.15,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,1.0,New,7.65,92.31923076923077,1.5347646605700291,False,True,1,1,3,1,3.2,5,99.45,0.0,0.0,0.0,99.45,0.0,1193.4,1,0,0,High_Value_New
0,6,49.25,255.6,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,0.5,New,7.035714285714286,36.51428571428571,0.7600518806744488,False,False,1,0,3,1,3.8,3,0.0,49.25,0.0,49.25,0.0,0.0,295.5,0,1,0,Low_Value_New
0,63,39.35,2395.05,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,5.25,Long,0.61484375,37.42265625,0.6072698782647626,True,False,1,0,3,1,4.0,1,0.0,0.0,39.35,39.35,0.0,0.0,2479.05,0,0,0,Low_Value_Loyal
0,1,70.6,70.6,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.08333333333333333,New,35.3,35.3,1.0895363000125093,False,True,1,0,0,0,0.0,5,70.6,0.0,0.0,0.0,70.6,0.0,70.6,0,1,0,Low_Value_New
0,48,105.1,5083.55,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,4.0,Medium,2.144897959183673,103.74591836734695,1.6219584296220215,False,True,1,0,4,1,4.8,2,105.1,0.0,0.0,0.0,105.1,0.0,5044.799999999999,1,0,0,High_Value_Loyal
0,5,81.0,389.6,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0.4166666666666667,New,13.5,64.93333333333334,1.2500345651701594,False,True,1,0,1,1,1.0,2,81.0,0.0,0.0,0.0,81.0,0.0,405.0,0,1,0,High_Value_New
0,35,20.1,644.5,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2.9166666666666665,Medium,0.5583333333333333,17.90277777777778,0.31019376246815067,True,True,0,0,0,0,0.0,1,0.0,20.1,0.0,0.0,0.0,20.1,703.5,0,0,0,Low_Value_Loyal
0,6,84.85,523.5,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.5,New,12.12142857142857,74.78571428571429,1.3094497883294818,False,True,1,0,2,1,2.0,5,84.85,0.0,0.0,0.0,84.85,0.0,509.09999999999997,0,1,0,High_Value_New
0,2,19.75,39.3,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,0.16666666666666666,New,6.583333333333333,13.1,0.3047923785445759,False,True,0,0,0,0,0.0,4,19.75,0.0,0.0,0.0,0.0,19.75,39.5,0,1,0,Low_Value_New
0,50,19.75,989.05,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,4.166666666666667,Long,0.3872549019607843,19.39313725490196,0.3047923785445759,False,True,0,0,0,0,0.0,2,0.0,19.75,0.0,0.0,0.0,19.75,987.5,0,0,0,Low_Value_Loyal
0,33,70.4,2406.1,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,2.75,Medium,2.070588235294118,70.76764705882353,1.0864497949133238,False,True,1,0,0,0,0.0,3,70.4,0.0,0.0,0.0,70.4,0.0,2323.2000000000003,0,0,0,Low_Value_Loyal
0,31,20.45,638.55,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,2.5833333333333335,Medium,0.6390625,19.9546875,0.3155951463917254,False,True,0,0,0,0,0.0,2,0.0,0.0,20.45,0.0,0.0,20.45,633.9499999999999,0,0,0,Low_Value_Loyal
0,9,20.35,191.1,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,0.75,New,2.035,19.11,0.31405189384213267,True,True,0,0,0,0,0.0,2,0.0,0.0,20.35,0.0,0.0,20.35,183.15,0,0,0,Low_Value_New
0,54,86.2,4524.05,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,4.5,Long,1.5672727272727274,82.25545454545455,1.3302836977489845,True,True,1,0,5,1,6.0,5,86.2,0.0,0.0,86.2,0.0,0.0,4654.8,0,0,0,High_Value_Loyal
0,46,95.65,4664.2,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,3.8333333333333335,Medium,2.0351063829787237,99.23829787234042,1.476121063685503,False,True,1,0,4,1,4.7,1,0.0,95.65,0.0,0.0,95.65,0.0,4399.900000000001,1,0,0,High_Value_Loyal
0,34,103.8,3470.8,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,2.8333333333333335,Medium,2.9657142857142857,99.16571428571429,1.6018961464773154,True,True,1,0,4,1,4.5,4,0.0,103.8,0.0,0.0,103.8,0.0,3529.2,1,0,0,High_Value_Loyal
0,71,97.2,6910.3,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,5.916666666666667,Long,1.35,95.97638888888889,1.5000414782041913,True,True,1,0,3,1,3.5,3,0.0,0.0,97.2,0.0,97.2,0.0,6901.2,1,0,0,High_Value_Loyal
0,63,63.55,4014.2,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,5.25,Long,0.99296875,62.721875,0.9807369952662176,True,True,1,0,4,1,5.5,2,0.0,0.0,63.55,63.55,0.0,0.0,4003.6499999999996,0,0,0,Low_Value_Loyal
0,51,24.95,1288.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,4.25,Long,0.47980769230769227,24.76923076923077,0.38504151112340096,False,True,0,0,0,0,0.0,1,0.0,0.0,24.95,0.0,0.0,24.95,1272.45,0,0,0,Low_Value_Loyal
1,26,89.15,2277.65,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,2.1666666666666665,Medium,3.3018518518518523,84.35740740740741,1.375809647961972,False,True,1,1,2,1,2.0,5,89.15,0.0,0.0,0.0,89.15,0.0,2317.9,0,0,0,High_Value_Loyal
0,64,99.0,6375.8,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,5.333333333333333,Long,1.523076923076923,98.08923076923077,1.5278200240968616,False,True,1,0,4,1,4.7,1,0.0,0.0,99.0,0.0,99.0,0.0,6336.0,1,0,0,High_Value_Loyal
1,1,24.8,24.8,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.08333333333333333,New,12.4,12.4,0.38272663229901177,False,False,1,1,0,0,0.0,5,24.8,0.0,0.0,24.8,0.0,0.0,24.8,0,1,0,Low_Value_New
1,61,85.55,5251.75,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,5.083333333333333,Long,1.3798387096774194,84.70564516129032,1.3202525561766314,False,True,1,1,2,1,2.8,2,0.0,85.55,0.0,0.0,85.55,0.0,5218.55,0,0,0,High_Value_Loyal
0,15,94.0,1505.45,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,1.25,Medium,5.875,94.090625,1.450657396617222,False,True,1,0,3,1,3.2,2,94.0,0.0,0.0,0.0,94.0,0.0,1410.0,1,0,0,High_Value_New
0,64,105.65,6903.1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,5.333333333333333,Long,1.6253846153846154,106.20153846153846,1.6304463186447822,False,True,1,0,4,1,4.8,1,0.0,105.65,0.0,0.0,105.65,0.0,6761.6,1,0,0,High_Value_Loyal
0,18,50.3,913.3,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,1.5,Medium,2.6473684210526316,48.06842105263158,0.776256032445173,False,True,1,0,0,0,0.0,5,50.3,0.0,0.0,50.3,0.0,0.0,905.4,0,0,0,Low_Value_New
0,57,95.0,5535.8,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,4.75,Long,1.6379310344827587,95.4448275862069,1.46608992211315,True,True,1,0,3,1,3.0,4,0.0,95.0,0.0,0.0,95.0,0.0,5415.0,1,0,0,High_Value_Loyal
0,14,61.4,815.55,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,1.1666666666666667,Medium,4.093333333333333,54.37,0.9475570654499726,True,True,1,0,3,1,3.5,1,0.0,0.0,61.4,61.4,0.0,0.0,859.6,0,0,0,Low_Value_New
1,18,80.55,1411.65,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1.5,Medium,4.239473684210526,74.29736842105264,1.2430899286969919,False,True,1,1,1,1,1.0,2,80.55,0.0,0.0,0.0,80.55,0.0,1449.8999999999999,0,0,0,High_Value_New
1,72,78.5,5602.25,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,6.0,Long,1.0753424657534247,76.7431506849315,1.2114532514303398,False,True,1,1,1,1,1.5,1,0.0,0.0,78.5,0.0,78.5,0.0,5652.0,0,0,0,Low_Value_Loyal
0,70,114.3,8244.3,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,5.833333333333333,Long,1.6098591549295773,116.11690140845069,1.7639376641845583,False,True,1,0,6,1,7.5,0,0.0,0.0,114.3,0.0,114.3,0.0,8001.0,1,0,0,High_Value_Loyal
0,38,20.05,741.5,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,3.1666666666666665,Medium,0.5141025641025642,19.012820512820515,0.3094221361933543,False,True,0,0,0,0,0.0,2,0.0,0.0,20.05,0.0,0.0,20.05,761.9,0,0,0,Low_Value_Loyal
0,68,62.65,4375.8,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,5.666666666666667,Long,0.9079710144927536,63.41739130434783,0.9668477223198826,True,True,1,0,4,1,5.5,0,0.0,0.0,62.65,62.65,0.0,0.0,4260.2,0,0,0,Low_Value_Loyal
0,13,80.85,1008.7,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,1.0833333333333333,Medium,5.7749999999999995,72.05,1.2477196863457702,False,True,1,0,1,1,1.0,5,80.85,0.0,0.0,0.0,80.85,0.0,1051.05,0,0,0,High_Value_New
1,65,92.7,5968.4,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,5.416666666666667,Long,1.4045454545454545,90.43030303030302,1.430595113472516,False,True,1,1,3,1,3.5,0,0.0,0.0,92.7,0.0,92.7,0.0,6025.5,1,0,0,High_Value_Loyal
0,30,100.45,3096.9,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,2.5,Medium,3.240322580645161,99.9,1.550197186065957,False,True,1,0,3,1,3.2,5,100.45,0.0,0.0,0.0,100.45,0.0,3013.5,1,0,0,High_Value_Loyal
0,51,75.2,3901.25,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,4.25,Long,1.4461538461538461,75.02403846153847,1.1605259172937776,False,True,1,0,3,1,3.8,1,0.0,0.0,75.2,75.2,0.0,0.0,3835.2000000000003,0,0,0,Low_Value_Loyal
0,31,84.75,2613.4,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,2.5833333333333335,Medium,2.6484375,81.66875,1.3079065357798891,False,True,1,0,2,1,2.7,2,84.75,0.0,0.0,0.0,84.75,0.0,2627.25,0,0,0,High_Value_Loyal
0,9,89.45,853.1,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,0.75,New,8.945,85.31,1.38043940561075,False,True,1,0,2,1,2.0,5,89.45,0.0,0.0,0.0,89.45,0.0,805.0500000000001,0,0,0,High_Value_New
